,artist_name,track_name,release_date,genre,lyrics,len
62651,meshuggah,monstrocity,2016,jazz,skyline drape shimmer irradiant treacherous neon prophecies hail capital piety city dread glorious streets dystopia continuously run self relinquish autonomy sacrifice idolatry tyrants compulsory welcome monstrocity insane illusion monstrocity know relish idea damnation wail gnash teeth know sure judgment beneath fail selfrighteous reign empire imaginary ghost blind credulity domain monstrocity know truth unforgiving icon real intolerance prejudice saturate zeal self relinquish autonomy sacrifice idolatry tyrants compulsory welcome monstrocity insane illusion monstrocity know,72
62652,the dear hunter,the flame (is gone),2016,jazz,tremble like earth fall feet like felt grind indication head know settle score lie tell know stack problems like pile bricks gotta knock wall like break put grind heavens spare crop winter fall hide reaper call go lead loam return hesitate grimace hold chin like think sentiment keep let know irresistible hear voice hush cold time peace mind buy sell cause like break grind heavens spare crop winter fall hide reaper call go lead loam return want fall apart pick piece finally build perfect pawn lose dark lose dark,89
62653,the dear hunter,the fire (remains),2016,jazz,long teeth hold tongue venomous voice poison pass lips hand incendiary ploy hell open flue bare soul flame witness undo bear debt repay leave paradise portraits past fade away dot eye antiquity late hold sway foolish stray past line weary stay weary stay long wait witness balance bend favor wrong remedied wickedness come bear debt repay leave paradise portraits past fade away phoenix flame bury menace memory funeral hold ritual pyre send smoke build continue burn wrath ruin pain grave lie retire embers catch truth destroy martyr miscreant bear debt repay leave paradise portraits past fade away phoenix flame bury menace memory funeral hold hold,105
62656,lyre le temps,party raiser,2016,jazz,gonna jail jungle light away shin gate tunnel sell bottle work cop step send vigilante cover handy rookie surely people know bank robbery dance sing bring party get drive jive bring stuff hide dance sing bring money cover let band bass beers instead shht tell secret prohibit crime line best hard life couple dollars sell radar music season perfect suit chicago straight boston reveal gonna messy loud party raiser jazzy flavor road favor party raiser waste anytime trust mister agent paper fine moon road silent know soon stop bein quiet forget travel go music weapons thug need distance shout shots resistance,101
62657,haken,initiate,2016,jazz,pain engage sense carve focus focus sharpen view initiate live forever observe world jar turmoil million people wag hand hear cry cold fire blaze affliction fast consume fascinate drift deeper life death unknown initiate dream forever tear wander prepare stay die things believe tomorrow memories things conceive string open floodgates form colour shape light initiate sense engage open floodgates pain light initiate sense engage distance tell stretch feel breathe home initiate drift drift deeper deeper unknown,76
62660,annella,bass me baby,2016,jazz,compose music inspiration muse note play note play breath smell taste music eye lips hand music song long play tonight bass fingertips body bass baby bass baby bass bass baby bass baby bass bass baby bass baby bass baby taste baby bass music inspire note little bittle note soul mind act music walk talk look show music song long play tonight bass fingertips booty bass baby bass baby bass baby baby bass bass baby bass baby bass baby taste baby bass music sing symphony write lyric biggy boomy know complete repeat gonna bass baby gonna bass baby bass bass bass bass repeat,102
62661,romare,who to love?,2016,jazz,people stick razor dads tall small extra large small like good pussy beat lean good spit crack like sleep tonight mamma virgin braud teach mamma type dude wanna type braud bitch skitz come like like fondu pussy lips tryna fondle like candle tear like vandal bando like bout influence movement start rap newland make movie help move tell idols shit crazy hear bitch want baby hear want better fuck lazy drive crazy homie wavy like montana move camera coke table manners want standards horny like antlers sick fuck cancer turn prude dancer know skitz answer tell bitch need leave needy tell bitch need leave needy cup need high heel floor coke line newport pussy fork ballin like play sport game food court bitch giant see york pussy like cork blow whistle like hort drapped hide like fort talk shit talk shoot stalk bitch catch feel catchers like woah want date tell meet say fuck take slow tellin tell bitch like montana move camera coke table manners want standards horny like antlers sick fuck cancer turn prude dancer know skitz answer tell bitch need leave needy tell bitch need leave needy,190
62663,miles davis,silence is the way,2016,jazz,face truth stop run stand feet stop run bend bend eye afraid afraid gotta listen silent listen silent think silent bring hear cause silent silence think silent yeah,28
62668,cafe jazz deluxe,public syllogism,2016,jazz,start whisper dodge roar unify forceful waste need revolution destroy pattern separate time dare follow years wander circle hold get design latitudes ways channel define fragile neglect reroute remain reroute remain want look greed attention mountains cross will end treasure await years wander circle hold get design latitudes ways channel define fragile neglect reroute remain reroute remain design latitudes ways channel define fragile neglect reroute remain reroute remain,68
62670,thank you scientist,the amateur arsonist's handbook,2016,jazz,quick think good true worst best things forever pessimist drag complicate feel fear tell reason nice slow tell tell reason reason yeah hell understand lose win hand burn walk away hand satisfy notion break justify evidence lose things pretend pardon earth search solid grind fear tell reason nice slow tell tell reason reason yeah hell understand lose win hand burn walk away hand hear word black white mean hear hear word black white mean hear say ohhh say leave gonna leave poison say say gonna leave poison say leave gonna leave poison ohhh ohhh ohhh hell hell understand lose win hand burn walk away hand ohhhhhhhhhhh ohhhhhhhhhh,107
62671,the dear hunter,regress,2016,jazz,regress spell unconciousness slave seed sow lose leave depart goodbye stubborn heart relief come swiftly,15
62673,laura fygi,like a star,2016,jazz,time maybe save light glow alright trust stairway heaven maybe climb little scar little scar like like change mind change mind change mind change mind change mind change mind like like lately lately thinkin bout perspective finger count bless bring cause electric angelic halo tilt look stairway heaven elevator shake block revolve plannin shine matter hop change mind cause need like word action charm magic girl write game things know pain tell little scar move change mind change mind change mind change mind change mind change mind like like baby better better maybe forever weather pull cloud promise like like yeah yeah like yeah change like like change mind change mind change mind change mind change mind like like change mind change mind change mind change mind change mind change mind like like,133
62675,thank you scientist,prologue: a faint applause...,2016,jazz,know begin conversation word fall deaf ears sink float hesitate come start move sing song know word right throw away move sing song little cliche right know move sing song move sing song,33
62676,madeleine peyroux,shout sister shout,2016,jazz,shout sister shout hallelujah shout sister shout shout sister shout tell world reason live reason die darn good reason woman start cry reason mole reason dimple reason simple shout sister shout hallelujah shout sister shout hallelujah shout sister shout mmhmm yeah shout sister shout tell world brilliant fool heaven observe golden rule sweetheart wife quit baby lose life shout sister shout hallelujah shout sister shout hallelujah shout sister shout yeah tell world reason mountain reason reason doctor give patient pill reason dance reason sing reason band swing understand bird understand be understand eat cheese understand understand cat rhythm understand shout sister shout hallelujah shout sister shout hallelujah shout sister shout mmhmm hallelujah tell world know gonna shout shout sister go shout shout sister go shout tell world,127
62678,car bomb,secrets within,2016,jazz,eye drain skull pull plug things want know secrets secrets consequences stop violent face occupy metastasis secrets secrets secrets secrets lock hide inside wall know blindside polite thank rebirth birth rebirth stay cause stay cause lose things stay cause secrets secrets secrets secrets secrets secrets secrets secrets secrets secrets stay cause stay cause lose things lock hide inside wall blindside compassion save apart insides realize lie lie lie freeze lips lie lie lie allow retreat rebirth lock hide inside wall know blindside polite thank rebirth rebirth,86
62679,gramatik,war of the currents,2016,jazz,lllllearn learn learn learn learn learn learn learn learn learn yeah flip script yeah flip script yeah flip script yeah flip script yeah flip script yeah flip script yeah flip script yeah flip script learn learn learn learn learn learn learn learn yeah flip script yeah flip script yeah flip script yeah flip script yeah flip script yeah flip script yeah flip script yeah flip script learn learn learn learn learn learn learn learn yeah flip script yeah flip script yeah flip script yeah flip script yeah flip script yeah flip script yeah flip script yeah flip script learn learn learn learn learn learn learn learn yeah flip script yeah flip script yeah flip script yeah flip script yeah flip script yeah flip script yeah flip script yeah flip script,130
62680,gregory porter,consequence of love,2016,jazz,consequence come gain fight right matter game begin hate time distance make consequence come gain fight right matter game begin hate time distance make anticipate make come home consequence come gain fight right matter game game game game,38
62683,the dillinger escape plan,limerent death,2016,jazz,amaze reinforce guard cause deep inside bitch mistake forever haunt persecute thoroughly give fit give fit world believe know hold breath count star vacant glass movement cease think time freeze instead rest state think forever know fuck hear fall aokay feel fine smile feel alright feel fine shin feel fine feel fine smile amaze reinforce guard cause deep inside bitch mistake forever haunt persecute thoroughly give fit give fit give fit give fit give fit give fit give fit give fit give want give want give want give want give want give want give want give want give want give want give want give world believe world know,108
62687,jordan rakei,tawo,2016,jazz,breath like test come home breathless beat home time await lady sovereign breathe place hold leave hold leave think mistake bless vacancy breathless beat hold leave hold leave save soul save soul save soul save soul save soul save soul save soul save soul save soul save soul save soul save soul save soul save soul save soul save soul save soul save soul save soul,66
62688,a tribe called quest,conrad tokyo,2016,jazz,tokyo sapporo pistachio mash dawg sabbatical watch nixon shit politicians politic shit gwaan fuckery trump hilarity troublesome time time comedy blood clot bullshit spew country ruin lieu mumble fumble swear greatest online debate different haters end hiatus dog look food nucleus toleration devastation hunger nation obama nation coroner crook face blue lace color embrace song revelation reverends cattles race devil demons deuteronomy fumigate economy lluminate break dream manifest insanity look sayonara tomorrow blood grind tokyo sapporo pistachio sayonara tomorrow blood grind tokyo sapporo pistachio sayonara tomorrow blood grind tokyo sapporo pistachio sayonara tomorrow blood grind tokyo sapporo pistachio sayonara tomorrow blood grind tokyo sapporo pistachio tokyo sapporo pistachio tokyo sapporo pistachio tokyo sapporo pistachio tokyo sapporo pistachio tokyo sapporo pistachio tokyo sapporo pistachio tokyo sapporo pistachio,126
62690,ivan ave,the circle,2016,jazz,tummy rumble money roll hand look hold mind runnin like butter toast get heat like lung smoke like steady tryna mold paper maché tryna offer brain shape lam stay waste crayon tryna like dimmin light slow pothole see ride fast station head know shit move cycle good yeah fuck triangles fuck rectangles fuck hectagons tryna work angle work circle circle beautiful problem throw loop honest phone feel like tumor pocket roof drop shit yeah missin look tryna equation start circle hittin pavlovian shawty conquer like guard talkin zodiac jazz like like lover know fact know like nicholson come swing tryna intimate feel flesh soon real feel circle yeah fuck triangles fuck rectangles fuck hectagons tryna work angle work circle circle tummy rumble money roll hand look hold mind runnin like butter toast sittin get comfortable like decade pay rent late fund dry keep spray pen baby get pay penetrate game bumpin sade play fall know summer wasn long like fuck come shut circle keepin thou mutual good fuck triangles fuck rectangles fuck hectagons tryna work angle work circle circle circle circle circle,182
62694,meshuggah,born in dissonance,2016,jazz,origin increate come thousand years violent element incarnate flesh fuse remnant leave bring forth ancient whisper deploy inverse sun capture essence creation render undo come things collide joules define energy bear dissonance long baptize river time know sacred human tongue apocalypse bring obliteration spectacles tune infinity come thousand years know truly realization fear,53
62698,thank you scientist,mr. invisible,2016,jazz,sole contender believe mess know test test want dance tell tell raise heights know yeah pinch dream long wide awake share morning view want laugh tell tell raise fall count true count wait wait wait go fake start silent roar kill curiosity devastation feel natural right wreck ball secure insecurities wonder weather hop invisible count true count wait wait wait wait wait wait say say lose watch slip away ready change say say forget come come today weather hop invisible count true count wait wait wait wait wait wait wait wait wait,92
62699,gregory porter,holding on,2016,jazz,weight shoulder think easier heart grow colder warmth kiss dismiss past leave bruise hide truth truth right hold hold strong try play fake keep hold hold strong try break heaven know shake hold hold hold hold see time harder remember taste bitterness help father help fall miss past leave bruise hide truth truth right hold hold strong try play fake keep hold hold strong try break heaven know shake whoa whoa hold hold hold hold strong try play fake keep hold hold strong try break heaven know shake hold hold keep hold keep hold keep hold hold hold hold hold hold hold hold,103
62702,bluntone,machinegun rap,2016,jazz,bandoleros bandos green shots golden state steph curry handle fuck gonna sample barkley gamble statement ramble line head mantle like candle like spark strain handle listenin oldies dig loop rake chop shit bluntone produce blend like ninja pimp juice groove girlies loose pocket like shoppin coose panoramic wallies chartreuse sippin ussed usse butt like platinum spittin acid bass result eruption flow outer space funk afrofuture machine hoe karma sutra antidote crush cantaloupe antithesis freestyle soundin better write shit flow ridiculous crown penmanship player club membership bear straight nemesis goverment shit stay eatin underground lovin fuck tellin shit maybe need decongestant presence essence refreshin better watch testin shoot lesson thots finessin smile face bitch backstabbin catch somethin smoke fake homies niggas weight talk flashy cat target narcotics woo talkin bullshit coffin pine cedar nap prominence hail dominant fuckin conglamerance politics chest aim gas like methane bring pain funk afrofuture machine hoe karma sutra antidote crush cantaloupe antithesis freestyle soundin better write shit flow ridiculous crown penmanship player club membership bear straight nemesis goverment shit stay eatin underground lovin,177
62703,pete rock,made man,2016,jazz,tarrey torae sing background bless deem live legend start snitchin give confessions stressin shit thats outta control go platinum go gold beat dudes belt guess time beat positive negative bitin rhetoric fanbase japan connecticut medicine everybodys sick york like play nick yall credit kick dim bein rapper alternative crime supply year year beat baby beat career clear nigga step booth clear tellin truth niggas sayin gospel song hear apostle chaotic fill mayhem play hand deal walk shoe feel felt share brain soul brother tell young boys burnin spliffs game like years trick pullin stop makin music need cop little gettin pop rest peace justo blaze learn learn class pleasure touch mass buy connect burn record respect gotta respect fame name know plaster wall famous word basket ball cast actors talent search nothin rappers dance like diddy swell like like rapper bust gliccky game real sticky brothers stick cat know push luck beggin train bar stick brain dont spit vein public,160
62704,people under the stairs,graffiti on a high school wall,2016,jazz,boss come change mood room chill rude smash turntable rush bust cable folks know chicks boogie pass microphone like thes shock house like uncle fullhouse half half stout black blackout party start like beastie boys public enemy bring noise world come cause undeniable crew understand blue brothers mission squad goal restore soul beatin odds noise drink ball writin graffiti wall noise ball writin graffiti wall noise drink ball writin graffiti wall noise ball writin graffiti wall come come kiddicomecome shake baby shake hand land city city land nothin highfives enter place smoke treble turn bass torch better permanent trendsetter letter workin better twoman band decimate stage picture timeline controllin thank sound feelin funk stop money long dumbo trunk backspin vinyl catch sire jigga jigga dance floor highfive cocktail hand thes double twoman band slide breakin pass krylon writin graffiti wall graffiti high school wall yeah know wild style yeah burner wall street school fool wall wall wall yeah tag little block letter little white card vicious style want loose design style technical advance loose cartoon design style technical advance loose cartoon,181
62710,freddie hubbard,the things we did last summer,2016,jazz,boat rid moonlight lake dance hum rite song things summer remember winter long midway kewpie dolls ring prove strong things summer remember winter long early morning hike rent tandem bike lunch pack explain sudden summer rain look leave begin fade like promise right wrong things summer remember winter long try forget time linger like song things summer remember winter long,60
62711,romare,all night,2016,jazz,eglamore valiant knight lanky dilly take sword go fight lanky dilly ride armor coat mail lanba danda danba lanky dilly come dragon lanky dilly kill know lanky dilly eglamore hear dragon roar lanba danda danba lanky dilly tree begin shake lanky dilly horse tremble shake lanky dilly bird betook peep grow weep lanba danda danba lanky dilly vain fear lanky dilly fall fight like bear lanky dilly soundly fight lanky dilly livelong morn night lanba danda danba lanky dilly dragon plaguey hide lanky dilly sharpest steel abide lanky dilly sword enter skin vex knight grin lanba danda danba lanky dilly choler burn lanky dilly fetch dragon great good turn lanky dilly yawn fall thrust sword hilt lanba danda danba lanky dilly like coward lanky dilly hard lanky dilly night roar knight sorry sword lanba danda danba lanky dilly,138
62713,a tribe called quest,we the people....,2016,jazz,believe cause people rear need mood hungry fuck food ramen noodle simple voodoo maniacal liable pull juju irony bitch money study tell brain wetter plain spit doors sign rhyme waste time guilty pleasures edge reality salary probably shit sporadically gucci boot smite iguanas piranha nigga gettin commas niggas hood live fishbowl gentrify shit hole trendsetter know shit cold settle bold black folks mexicans poor folks muslims gays hate ways folks smog news media log false narratives gods come odds nigga rappers bar kismet cosmic star bastards overlook street better street smart chart motherfuck number statisticians fuck know true competition like pitcher deck talk hittin hit ones currently spittin smite rub little kitten dream world equal women division tell vision like romo hit witten tribe best division shaheed precision come years later shoot tryna fuck block babylon bloodclaat headtop black folks mexicans poor folks muslims gays hate ways folks,148
62716,guts,peaceful life,2016,jazz,danger start futile think server laws conceivable false thoughts produce reaction able erase civilisation thoughtful peaceful life guess happen better remember tantalize bleed greed commonsence captive copnfused souls tale change roll determine authority mightier mankind imagine power prevent incurable corpse corpse technology kill humanity tantalize bleed greed,47
62717,boogie belgique,every time,2016,jazz,time goodbye leave time goodbye little leave time goodbye leave time goodbye little leave time goodbye leave time goodbye little leave,21
62719,joe corfield,shimmer,2016,jazz,heaven heaven mater nights raise sword holy blood burn pyre defend command holy mater stand fight deus regnium heaven heaven brother belive sword nights blood thunder strike reward come kill plunder fate crusade holy mater stand fight deus regnium heaven follow follow mater mater deus regnium sanctus christus deus vult sanctus iesus deus vult sanctus christus deus vult cantus lupus agnus christus sanctus lupus,64
62721,catherine russell,don't take your love from me,2016,jazz,yeah young listen snoop try memorize word like like like like like like hold pen bling young kickin style know sittin blazin pound dream brother demo money settle years young best remember backspin hiphop rappin everybody spit passion time time time time action iron marl hottest beat queen latifah video human teeth time crack fuck community golden like nowadays terrible cat listen kool wrap everytime buy album know sony walkman playback deck hydro hayracks invention days young anymore days wish eat skittle dig fridge say term need idelin mission try dividends spit anybody listenin remember pitchin dollar nickle mobb deep infamous young influence police try fingerprint cash rule cream money shit gettin fund playin dice spend studio time add relate root say right hiphop life like gangstarr real hiphop krsone real hiphop rakim real hiphop public enemy real hiphop kool polo real hiphop tribe call quest real hiphop daddy real hiphop real hiphop,153
62722,seamus blake,count your blessings,2016,jazz,blame blood brave count bless long feel religion banner preach division sadder allegiant want somebody want human bomb want somebody want bleed american lead shelter lead fee cancer manufacture cure status cross sport live crown quiet world save pray backwards long live sadness flag cripple fear fever dream anymore pull apart seam blood dream tell kid,56
62723,weldon irvine,morning sunrise,2016,jazz,morning sunrise morning sunrise hello morning look good good kiss feel share morning kiss sunrise eye morning sunrise morning morning sunrise say beautiful morning sunrise morning sunrise hear yeah yeah morning sunrise flower bloom spring like nature bring morning sunrise life bring morning sunrise morning morning sunrise morning sunrise say beautiful morning sunrise morning sunrise hear yeah yeah morning sunrise morning morning sunrise yeah morning sunrise,66
62724,dj shadow,nobody speak,2016,jazz,picture dicks lips sick punch baby shit send stick switch conversation real quick crack lyin kick crack shit fall crib shit pinch momma booty kick fuck bitch dress like santa take picture kid best frowny face chest little wench unmentionably fresh mensch correct walk court erect scream guilty motherfuckers death wanna hear good joke speak choke run start pump bunions come dumbest flamethrow function funyuns flame crew quicker trump fuck youngest face flame fuckers fame fate peppermint coke doobie roll woolies smoke snoopy remain grabbin slacker spit loogie cause toter toolie murder friggin moolies fuck outta yeah speak choke speak choke speak speak facts shoot baby duck quack luger billin come cop villainous shots box ship buy feel killin killer killin shit billin valiant villainy viciously foul victory burn towns villages burn loot pillage murderers hurt curse children want bread bologna bundle away work free barely give fuck away tell beggin fuck away heyyo gutterway live shoot speak choke speak choke speak speak speak choke,165
62731,ezra collective,chapter 7 (feat. ty),2016,jazz,generally vent ventricle trust aorta dispense sensible world truth unmentionable tiptoe shoe black view identical welcome like helsing vatican kick blurt african ears sing xanadu guess challenge world damage flesh like cannibal wipe slate clean proceed daydream wipe slate clean proceed daydream blue sky occasionally turn grey recalculate birthday worst womankind floor young world chapter young world young world young world hold spreadsheets things fold minute older shoulder care boulder avalanche aroma leave stick coma lessons teachers life graduate diploma phase celebrate days weeks months years celebrate sweat bunch tear world rubberstamp worthless begin purpose grin winner nervous life moment skillful opponent fight learn roll,105
62734,kay starr,(everybody's waitin' for) the man with the bag,2016,jazz,mrkringle soon gonna jingle bell tinkle trouble away rybody waitin cause christmas comin sleighful gonna stay stuff drop stop rybody waitin cause christmas comin answer prayers year rything extra special good december remember best merriest rybody waitin christmas kringle soon gonna jingle bell tinkle trouble rybody waitin christmas sleighful gonna stay stuff droppin stop rybody waitin christmas answer prayers year rything extra special good december remember best merriest rybody waitin congregatin waitin better watch,74
62736,kadhja bonet,nobody other,2016,jazz,grin frighten lose ponder share ways care hold sweet lover friend want know know piece hold sweet lover friend want know mean want know prepare sacrifice away heart flesh hold sweet lover friend want know,35
62737,jaared,dreaming of you,2016,jazz,crabb tell loneliness need escape reality free crabb thompson away ocean shore away ocean shore feel dream crabb look place life live abundantly perfect crabb thompson away spirit soar lonely nevermore look away tide roll soon begin laughter solo thompson loneliness want free crabb world beckon despite maybe go temporarily crabb thompson away ocean shore life mean away tide roll laughter,61
62738,the bahama soul club,casino de capri,2016,jazz,blame world forever escape break break blame world forever world forever come mountain leave climb overcome hurdle place inside mind close bring brand scar fight live like cause darken days know blame world forever escape break break break break blame world forever world forever need clarity open eye sympathy take time realize want think life need shit away darken days know blame world forever escape break break break break blame world forever world forever whoaohohoh break whoaohohoh break whoaohohoh guess whoaohohoh overcome blame world forever blame world forever escape break break break break blame world forever cause darken days know,100
62739,cafe jazz deluxe,zesty yearn music,2016,jazz,wait miss face room wait look moon emotional devotional greatest heaven hide live wait play silly game wait stand rain emotional devotional greatest heaven hide live emotional devotional greatest heaven hide live wait wait wait wait wait wait oanananana oananananoo,40
62740,pink martini,joli garçon,2016,jazz,bloodhound gang winkle track stop drop bomb blow place like vietnam heavy like blow dome room room like real hard bone want sneak like sniper door phat flavor brain know time check wrath real cause gonna roll like eastwood blowin fifteens ridin neighborhood spread butter like parkay real smooth flow parlay feel check skill grill peep deal jeep cherokee land cruiser hood want track like eardrum check speakers get crazy like prozac hype start party illy heart attack round round knock straight head like round light boom boom damn gimme away line welfare office upset clever spreadin quicker feel yeah steal beat cause drop crude unrefined slick gonna like convict cause quasimodo hunch like jones cult punch agnew answer sweatin like watermelon baptist barbecue sneakin like celery yeah stalkin squeak like hawk yeah walkin nose grind bloodhound sniff follow choke pride swallow screamin like comin near like loggins record gonna hear like game hide seek cause yellower tinkle runnin like diarrhea,161
62746,a tribe called quest,mobius,2016,jazz,break bread rib dollar bill dream bugattis fourwheels illuminati ordeals lawyer avoid deal real tear minibar probably award emmys deal like like sniper roof confuse bar like cypher booth child things gonna easier long right wikipedia long right media like cincinnati cause polo suit grammys spittin camera like trick daddy swaggy break surprise break game live fee fresh match picture packin baby similac crack black error cadillac throw makin sure niggas powerful force better look ways fuck chokin niggas goin different cloth oracles sound impeccable pound lose flood niggas drown shit gotta gotta know script roundhouse kick lookin lickin like bowl bitch fuck niggas erupt half moon clip banana good planner anger like larger banner house nigga open mouth nigga open mouth fuck press leavin room mess like herd bull aprons bakin soda movin convo short bring henney henney house pain control control house lie niggas hide peep vibe conflict real live nigga fanatic shit bizarre bizarre news niggas emphatical radical national animal rulin like czar time black record shit splatter batter bullshit boom bapper pull whip shit cook batter pull niggas momma scatter barishkaaa,185
62748,devin townsend project,failure,2016,jazz,know forgive follow save save martyr fool failure fear want play world fear fear want play world fear,18
62750,jordan rakei,the light,2016,jazz,happier second chance cause friends opponents enhance magic live sacred moment free flame dance eclipse enjoyment feel conscious energy romance life better open live today moment light life live today moment light life imagination brighter place higher tangible dimension roam round walk life sweet intention darkness survive lighter presence hold moment like truly mean break exception ambience present live today moment light life live today moment light life live life think know development instead unknown pleasures environment live life think know development instead unknown pleasures environment,86
62752,lando chill,coroner,2016,jazz,shit friends meet feign false hand lend everybody dream bend tend hoard regret shun rejection plenty missteps heart learn lesson fight pain depression believe leave guess like season reel baby reason coroner come autopsy body pray world save coroner come autopsy body pray world save world save lose friends need guess life live coast everybody boast internet post blue checkmark mean better word fall forget screen homie pop stay crop portion live pretty piece petty coroner come autopsy body pray world save coroner come autopsy body pray world save coroner come autopsy body pray world save coroner come autopsy body pray world save world save,105
62753,roberto musci,"claudia, wilhelm r and me",2016,jazz,gentlemen start engines like football school like cool kid wasn pick line tough cruel wasn motor race slow basic crash ram cars rat invasive come pace properly lick shoot broccoli buckle boot rocket league supersonic acrobatic rocketpowered battlecars wheel grill place heel course gonna tackle hard little cars ball ball little cars crowd count aloud view newest shoot star little cars ball ball little cars charge fifa hawk carmageddon heaven think half second tumescent aside viagra throb bonnet etype jaguar fluster rush gush like niagara soccer cross nascar crowd pleaser leave people shout harsh gots bawl bless goals shit drive silver wreck roll little cars ball ball little cars crowd count aloud view newest shoot star little cars ball ball little cars charge burn nitro better turn photo finish arena blow psycho supercharge like rhino large like size aside machine micro come fast scummy little twat batter funny little supersonic acrobatic rocketpowered battlecars wheel grill place heel course gonna tackle hard little cars ball ball little cars crowd count aloud view newest shoot star little cars ball ball little cars charge,181
62756,meshuggah,clockworks,2016,jazz,dismantle clockwork make cynic pallet wheel click properties indifference make tick dissect finetuned mechanism rack barrel spring synchronous characteristics kill make spin disassemble machinery reprogram eye undo design label file index break piece thoroughly burn deconstruction bury sure return take apart defuse blueprint turn ash eradicate remain remnants insane disintegration destruction imperative purge condition complete dissolution necessity break deceitful machine obsolete instrument outmode contraption malfunction device callous self extinguish malignant self disused conceited invention reduce disintegration destruction imperative purge condition complete dissolution necessity break deceitful machine,86
62758,thank you scientist,psychopomp,2016,jazz,illusion cover world unseen shadow hide frequency attune universe come clear yeah good things come solitude behold start begin perfect know begin perfect separate physical unknown tune kill brother cause mother tell alright afford outside paranoid paralyze forward motion body vehicle mean bring home grind grind begin perfect know begin perfect separate physical unknown tune kill brother cause mother tell alright afford outside paranoid paralyze master evidence bite tongue wait master evidence bite tongue wait wait grow separate physical unknown tune kill brother cause mother tell alright afford afford outside paranoid paralyze purpose life go creature circumstances power selfdirection surely architect future purpose life go creature circumstances power selfdirection life excite dynamic life excite dynamic life excite dynamic life excite dynamic life excite architect,124
69560,sticky fingers,westway,2016,reggae,tiptoe build castle bother dizzy staircase choose fall lonesome newtown gonna sleep head high come dress party freak theme yeah nature come indulge outlandish behavior wanna save home compare feel come westway glitter slum westway glitter slum start world war hole suck liquid grind spose darker light get feel fine cobblestone streets pave night normal home compare feel call westway glitter slum westway glitter slum lose wide awake stare westway glitter slum westway glitter slum gonna sleep head high gonna sleep head high,83
69564,vicente garcia,she prays,2016,reggae,time face heart take high speed scar baby fall tomorrow feel swallow know lose control heart follow leave hollow yeah change time face heart take high speed scar fall wrong lead look baby fall stand driveway midnight sideways feel easy doubt lose incomplete yeah feel like home home time face heart take high speed scar fall wrong lead look baby fall fall nights stay awake think ways smile fade ways blow mind time face heart take high speed scar fall wrong lead look baby fall scar baby fall,88
69576,michael franti & spearhead,i got love for ya,2016,reggae,morning come high know today know go know leave peace mind seek greyhound greyhound lalala lalala lalala lalala wait dear wait right wait dear wait right wait dear wait right remember time home life crazy road long time say tell believe dark night hotel middle city care know glimmer shin light shine shine lalala lalala lalala lalala lalala lalala lalala lalala come come come come come come come come come home come come come come come come come come come home come home wait dear wait right wait dear wait right wait dear wait right wait dear wait right greyhound greyhound lalala lalala lalala lalala lalala lalala lalala lalala come come come come come come come come come come come come home wait right come home wait dear come home wait right come home wait dear wait right,138
69578,sir collins,wit me,2016,reggae,problem come pretend flog jump window dump dump continue ball menu remember darling stop call hell finna drop process progress build daily cash tell truth state build quiet suppose work music improve daily cameras movie baby whoa netflix watch drop hit pray slip whip finna clayco bell rob roll swanging drankin pour folk deep dont fuck dont fuck dont fuck dont fuck winners circle nation step like fuck yall grams face real know swain maintain build pocket bundle problem come pretend flog jump window dump dump continue ball menu remember darling stop call hell finna drop process progress build daily cash need hotter bother flow hella lava clog stop fuck stoppin fuck shit rockin option soldier chop headbangers yeah gotta jocking purdy birdie gotta flock roll dice purpose life dont bout strip dont hype work night burn price turn shit like return need throw pebbles dont know post sell people finna wild backstage stage body irie complaints check restraints progress problem come pretend flog jump window dump dump continue ball menu remember darling stop call hell finna drop process progress build daily cash,183
69586,alborosie,life to me (feat. kymani marley),2016,reggae,grab gyal grab gyal shoot drop head siren bawl pussy bread style work body go work pussy good homework come better ready slurt long cocky girl whine body body girl firm body wobble jerk mussi devil work repent brother church perm sanctify jancrow cyaan purge heaven earth style work body go work pussy good homework come better ready slurt style work guess body go work pussy good homework come better ready slurt pocket rocket wobble wallet baby damn member real capricorn like turn look round watch open like ratchet cotch style work body go work pussy good homework come better ready slurt style work guess body go work pussy good homework come better ready slurt wetter yucatan scream voice jook gwaan tell draw crowd everybody come look gwaan gwaan unno gyal nice clean bear bare clothe dear shoe birthday suit form sphere platform style work guess body go work pussy good homework come better ready slurt style work guess body go work pussy good homework come better ready slurt,169
69588,bumpin uglies,snowflake,2016,reggae,know fuck trick sleeves premeditate strike fool shame expect pull twice pretty face trump common sense save crocodile tear better audience fool know trick store fiending score true run gamut slowly consume gram gram kill girl know stand denial denial selfrighteous defile try fool fake fake biggest mistake see action cruel people come discover remain save snowflake line away grave party stop door close bag eye swell stuffy nose sustenance demons claw minimize bless highlight flaw problem answer vary chemo cancer point try cast spell blow cause shes celibate swear addict love fuck smell true run gamut slowly consume gram gram kill girl know stand denial denial selfrighteous defile try fool fake fake biggest mistake see action cruel people come discover remain save snowflake line away grave denial denial selfrighteous defile try fool fake fake biggest mistake see action cruel people come discover remain save snowflake line away grave,149
