,artist_name,track_name,release_date,genre,lyrics,len
61861,11 acorn lane,swing thing,2011,jazz,swing thing look baby baby swing swing swing look good good good swing thing look good good good swing thing,20
61863,eldissa,ring my bell,2011,jazz,home miss guess look eye look eye look eye relax away dish rockabye ring beeell ring ring beeell ring ring beeell ring ring beeell ring night young possibilities come free free long savin tonight ring beeell ring ring beeell ring ring beeell ring ring beeell ring ring ring ring ring ring anytime ring anytime ring ring ring ring ring anytime ring anytime,62
61875,eldissa,fame,2011,jazz,come hook loss lead want need pull gang street haters look away come oooohhh come know come come lick shout bruh jump number list go shake tryina chip miami tits ohhh niggas workin south jersey nigga certain stop bitch flirtin stage close curtain kid mall baggage chicks shmoney happen hook loss lead want need pull gang street haters look away come oooohhh come know come captain look hear shit like rumor shit ride pay drive like uber shit ball round niggas roof goons stay close work like bluetooth talk mute ooohhh niggas play game bitch range tell bottle girl need change cost fame edisgang team saturday mean come stay leave come stay leave hook loss lead want need pull gang street haters look away come oooohhh come know come,129
61877,tesseract,deception,2011,jazz,demons time come entwine refine encounter ignite mind desire fall place rush fear take suddenly succumb impatience surrender demons time come swear limit landscape swear tide swallow denial,28
61878,the dear hunter,stuck on a wire out on a fence,2011,jazz,stand star fashion end oblivion common misconception scream silent best suss leave breadcrumbs central station stick wire fence put second suffer common sense lose gain come leave speak tongue seduce fabrication throw curse like throw stone check sin atone demand satisfaction stick wire fence put second suffer common sense lose gain stick wire fence put second suffer common sense lose gain,61
61879,jazz spastiks,(never been to) california,2011,jazz,watch bind prison watch battlefields rise incinerate incinerate tyrants strangers look final prayer live die strangers final prayer live nothingness inside breed eye lurk inner selves modify sterilize invade consciousness eye lurk inner selves modify sterilize invade consciousness watch bind prison watch battlefields rise incinerate incinerate tyrants story end give decay stranglehold humanity story end final prayer live die strangers final prayer live nothingness inside breed eye lurk inner selves modify sterilize invade consciousness eye lurk inner selves modify sterilize invade consciousness pluribus unum incinerate tyrants incinerate lock burn prisons lock pluribus unum incinerate,94
61882,ronnie laws,stay awake,2011,jazz,place night home play song know little right face stay awake want baby stay awake want baby stay awake want baby stay awake want baby stay awake want baby stay awake want baby stay awake want special need touch warmth comfort know true spend time stay awake want baby stay awake want baby stay awake want baby stay awake want baby stay awake want baby stay awake want baby stay awake want baby stay awake want baby stay awake want baby stay awake want baby stay awake want baby stay awake want stay awake want baby,96
61883,jo stafford,red river valley,2011,jazz,valley go miss bright eye sweet smile take brighten path come hasten adieu remember river valley love true think valley leave lonely think fond heart break grief cause home ocean forget sweet hours spend river valley exchange flower,38
61885,the shaolin afronauts,kilimanjaro,2011,jazz,hole ways light miracles wait like time waste know near away walk away things tell truth sure sign feel bleed walk away need escape tragedy bring eliminate things frown baggage follow disintegrate burn grind walk away walk away walk away,40
68429,etana,people talk,2011,reggae,people talk understand push laugh name head talkin walkin pride pushover dead think gonna kill survive frown away levity live life free frown lead astray start today live life live heartache feelin pain desert wonda hell rain pass judgement word stain talk things mash life think weak deso blunda mind think business asunder power stronger yuself wonda believe lie rise frown away levity live life free frown lead astray start today live life people talk understand push laugh name head talkin walkin pride pushover dead think gonna kill survive frown away levity live life free frown lead astray start today live life frown away levity live life free frown away levity live life free pride pride stand firm stand firm stronger yeah like miss,124
68435,richie spice,youths are so cold,2011,reggae,youths cold yeah yeah yeeeah streets get yutes cooold search food wooo streets get yutes cooold search food generations come go preparations yutes grow reap yutes light future dats know education tell bigga head make expensive freeeeeee streets get yutes cooold search food wooo streets get yutes cooold search food bridge ayeeeeee mama better cause look babylon bare fowl play gideons stay yeeah nation come know selassie truth light teach people right ayeeh streets get yutes cooold search food wooo streets get yutes cooold search food people right know sure come today illusion fade away yeaah wicked deeds know yeeeah streets get yutes cooold search food wooo streets get yutes cooold search food generations come go preparations yutes grow reap yutes light future dats know education tell bigga head make expensive freeeeeee freeeeeeeeee,133
68439,the holdup,alone with you,2011,reggae,shouldn touch live wire early morning drug champion requiem recall hold hand hold head stand wall pretend weren stand mask mask fall elements ironic degrees separation anxiety tonic fade days begin see sunset exhale like smoke signal joke simple sunlight drag face like knife look word like alright alright fine fight darkest night alright fine fight scene trust dream pick piece morning conversation wake felt alive maybe bear drive right past border line supportive blood read run blue vein bleed pour like rain beautiful place insane tell hold winter get colder stereo evil shoulder girl tell pick piece disaster like freedom shackle master blow smoke laughter know want blanket skin walk plank disguise friend pretend answer question head pretentious piece mind instead play loud proud stand play loud proud stand,130
68441,protoje,in the streets (interlude),2011,reggae,arise open eye focus ears hear children play streets watch play streets peace free play streets watch play streets plan knowledge weapon read streets bleed streets start begin cause intend children play streets watch play streets watch play streets,39
68442,through the roots,fed up,2011,reggae,tread water long wrong picture star like color start fade grey pass stop look second guessin right waste energy free plenty point add hell routine think cause hand tire pickin slack remember things cool happen time sorry sick tire puttin piece belong like tryin solve puzzle guess tryin kick hittin cause realize deserve know truth hurt tell straight playin game gonna movin forward look fact future look bright past lookin black time yeah damn hopin enjoy yeah growin time sorry sick tire puttin piece belong like try solve puzzle guess,90
68446,sticky fingers,hell & back,2011,reggae,unfulfilled dream unfulfilled desire peace come future pitch black feet walk hell unfulfilled dream unfulfilled desire peace come place mirror replace consider break eye head face look dead joke mind go cold misery unfold unspoken provoke,36
68447,rebelution,more than ever (michael g (easy star) remix),2011,reggae,like say weeks come home come hello hug kiss miss go forever better tell surprise feel good real real kick remember remember remember remember remember talk face face wonder make chat hours leftist government listen word love time change change older stay fill kick remember remember remember remember yeah yeah yeah yeah yeah yeah yeah yeah,56
68452,stephen marley,old slaves,2011,reggae,wanna face look pain look pain look pain pain yesterday look pain morning feel close past yesterday leave dark oppression chain weigh brain say look pain pain yesterday look pain bear free bear slave look pain wanna pain look face whip mind mind lead soul astray today modern slave think slavery ancient days puppet master game say look pain pain yesterday look pain look pain go yesterday look pain look pain morning feel close close past today slave yards oppression chain weigh brain gonna sing look pain pain yesterday look pain bear free slave look pain go yesterday look pain,100
68453,ballyhoo!,meathead,2011,reggae,vibe nod like freight train come roll track mind boil vein change tide want shudder prick want flip switch exercise right alpha male flinch voice shout stereo gotta turn gotta turn yeah real attitude gotta cause drag hell know like happen wasn daddy say innocence meat head time anger get cross line want step outside come drink beer kick school muscle mass voice shout stereo gotta turn gotta turn yeah real attitude gotta cause drag hell know like yeah real attitude gotta cause drag hell know like yeah real attitude real attitude real,93
68457,rebelution,so high (yeti beats remix),2011,reggae,yeah haha shout beastcoast midwest progress shit know heavensent vent stop fuck beat check rhythms like wesson bless hardheaded settle lesser spit leave smite city hustle live life dealers thrive blind high alive get sicker time close mind lie revolution televise feel poems kill basquiat lock thoughts stop gonna drop shoot goodbye fuck rappers dumbing mass happen shots ask read facts fuck soul gold want story tell lyric unfold piscine flow constant pipe dream nonsense know rappers want honest bring table shake fake game place throne kingdom come real people come know look holy sick see homie gun stupid simple shit resolve care involve fuck hood children know white picket fence sense know dollars cents amend live try survive like chill like ride ride advise stay line surprise get agitate sick wait want money fast homies flip pack wonder momma cousin shit need live life cause sinner know get bigger winter feel like blizzards heart shit sliver shiver waver save thank later daughter favorite fuck famous team magazine limousine team dream nonsense bitch fuck outta,175
68459,rebelution,bright side of life (yeti beats remix ft. junior reid),2011,reggae,know fine ride calm breath look bright rise impact bag pack think life thrill look bright life somebody tell alright life short afraid lead wanna live givin away contemplate single learn educate positive examples kid wanna scare time rolemodel open somebody tell alright life short afraid lead wanna live givin away contemplate single learn educate positive examples kid wanna scare time rolemodel wanna scare time rolemodel open know fine ride calm breath look bright rise impact bag pack think life thrill look bright kind smile head friend child encourage life look bright rise impact bag pack think life thrill look bright life,102
68464,the green,that's the way,2011,reggae,heart beat reason like sick feel time emotion like ocean need know devote cause overwhelm know life go life go say sorry life go life go say sorry life go life go say sorry life go life go say sorry pili koko get thinner chin go go strong kulio mention attention statement nation hawaiian nation life go life go say sorry life go life go say sorry life go life go say sorry life go life go honolulu make sick think drive right past city break heart feel know moon star mother nature set free come come life go life go say sorry life go life go break heart life go life go say sorry life go life go heart life go life go say sorry life go life go make history life go life go say sorry life go life go go crazy right,145
68465,beenie man,i'm ok,2011,reggae,seanizzle ting gwaan jamaica tell summen alrite good yeah alrite hook bounty jail mavado crash offa bike lose visa everyting nice teacha cause future bright worry bout okay clean clarks beat change time cause money know rasta stray okay look money stock pile straight badman tell okay couldn stop sign plant crop ganja know unnu chat odda police stop beenie hear mavado ride crash bounty jail come backtrooper youtube ting career stop travel pawn ting sweet plastic fling kartel come clarks sing bankrobber ting beenie bling suit check ting italy gucci ting watch rolex doctor smokeyvalle house haffi live like boxer haffi live garrison jamaica standpipe papine surround area embassy round corna worry bout visa door neighbour,117
68466,ease up,with you,2011,reggae,like fuck till point like fuck kinda folks warn hurry hurry hurry push edge lose stress wanna best everytime look eye think gotta leap baby nigga tweak tweak feel gotta speak speak spillin business fill girlfriends spendin buck buy yorkie happen trust ease swear rumor shit fuck throw peace need reup need send mix emotions hittin roll weed kick feet turn beat summ nigga style go nigga life wild nite percocets kinda folks warn trouble goddam trouble send good lovin bool close close damn like fuck till point like fuck push edge wanna best yess yess everytime look eye look eye think stress,103
68479,dispatch,con man,2011,reggae,conman sit bull fight closest kill live tower sell dream poor matter get want say rocker say lose say pity force grind lose job lose home yeah home get talk cheap gonna smoke roll deep high crowd hide face high wall days conmen gonna fall days gonna fall interlude conboy soon like toast butter like gonna black collar white gonna bring book boil tell good fine like like build plan affection mate sleep go things find cheapchorus calm repeat end hard understand word talk,84
68483,mavado,peppa,2011,reggae,genius oooh oooh waan zeen talk stepper stepper catch play pepper bwoy walk walk stepper stepper catch play pepper coulda coulda dark stepper stepper catch play pepper gully chart know better better catch play pepper pepper bramma style gully go terrify like nazi change waan look look look cyan world know boss tell pass loss talk stepper stepper catch play pepper bwoy walk stepper stepper catch play pepper coulda coulda dark stepper stepper catch play pepper gully chart know better better catch play pepper mama watch clothe picture richer turn snitcher helicopter high plane drifter brain sicker smoke spliff build house furniture mansion check temperature dutty heart send hell quicker go wishers zeen talk stepper stepper catch play pepper bwoy walk stepper stepper catch play pepper coulda coulda dark stepper catch play pepper gully chart know better yeah catch play pepper beat deep change style pepper catch play pepper bigship pepper catch play gully talk pepper catch play pepper pepper pepper ahaha burn oooh oooh,165
68493,masicka,dem ago dead,2011,reggae,diss dead know thing come bus cylinder mathic dawg half crack window kick chest ninja strength index finger bus cylinder colder winter simple dawg leave life faster sprinter joke badman thing bus cylinder trigger haffi kick head fuckery dead body hand head bus cylinder things dread leave thinner thread mouth skin somebody fish somebody bread night dead bury dead bury deadlickle bwoyy likkle bwoy round party kill quick kill glock inkin bore people face strip skin fake like lipsing waan guneriah drive endz hold ahold vibes haffi hold grind dead bury dead bury deadlickle bwoyy face joke clown mussi waan ghost feel like bus cloud gwaan joke round till bus throat clown face nice like bwoy feel dead bury dead bury deadlickle bwoyy come bus cylinder mathic dawg half crack window kick chest ninja strength index finger bus cylinder colder winter simple dawg leave life faster sprinter joke badman thing bus cylinder trigger haffi kick head fuckery dead body hand head bus cylinder things dread leave thinner thread mouth skin somebody fish somebody bread night,175
68494,soul majestic,i rise,2011,reggae,chain years cast angels mighty serpent earth pour scorn soul raise majestic head spear horn black dominus luciferi dominus satanas eternal night release turn soul thee life thee bleed life thorns crown years reign dominus luciferi dominus satanas,38
68497,ziggy marley,changes,2011,reggae,change change yeah ordinary people change change ordinary people beauty breath tell relate need want religion freedom choose hurt place tell look face thing convey change change yeah ordinary people yeah change change yeah ordinary people help feel want dream real circumstances understand money fee want fill greed thing change change yeah yeah ordinary people yeah change change ordinary people change better worse stand break curse look distance chase dream things obscene plant tree change need brighter days come change necessary ordinary people beauty breath tell relate need want religion freedom choose hurt place tell look face thing change change brighten feel weight ordinary people hear hear change change brighten feel weight ordinary people hear hear change change brighten feel weight ordinary people hear hear change change brighten gonna feel pain ordinary people,133
68501,simplified,brighter days,2011,reggae,say mind dream brighter days tire place walk crowd streets peace mind tire dark dream brighter days dream brighter days look window flash neon paint face forget place city light scream want noise sleep close eye dream brighter days rain fall dream brighter days rain fall rain fall feel circle climb forget place dream brighter days rain fall rain fall dream brighter days rain fall rain fall taste real world fall beat break absurd rain keep fall rain keep fall rain keep fall dream brighter days,86
68507,six60,rest of you,2011,reggae,better leave see drift hold light listen think lose time need give satisfy yeah yeah rest rest rest rest rest rest rest rest rest rest rest rest sure tell steal clear tell whoa whoa rest rest rest rest rest rest rest rest rest rest rest rest long trust better farewell rest rest rest rest rest rest rest rest rest rest rest rest rest rest rest rest rest rest want rest rest rest rest rest rest,75
68512,passafire,winter wren,2011,reggae,nocturnal sturdy slurry drum dream hammer nail clutter clamor fell asleep watch fall asleep wake winter callin callin leavin look away start sink look away strip silver grey marine hearts beat harder deeper water anonymous drip fall rain roll roll leavin look away dark creep look away,47
68514,hollie cook,walking in the sand,2011,reggae,like baby go away go away cross years baby letter come say somebody think think remember walkin sand remember walkin hand hand remember night excite remember smile invite remember touch cheek remember fingertips softly softly meet lips happen know say true happen life give remember walkin sand remember walkin hand hand remember night excite remember smile invite remember touch cheek remember fingertips softly softly meet lips,66
68518,vybz kartel,my crew,2011,reggae,everybody drink raise unuh bottle glass hennessy moet street vybz couple quack couple flasks work play party cross whisper office loud loud club everybody hype champagne street vybz pretty girl come leave girl careless likkle hehehe straight telly real broad bean belly lose girl vybz kartel anuh real dawg crew everybody know club crew everybody know street vybz champagne crew dawgs hard crew dawgs hard crew dawgs send morgue family chargey party party bredda crew yeah everybody yeah high grade run head everybody lively dead club start street vybz addi tackle apple skull bottle club church devil tabernacle live cotton crew everybody know club crew everybody know street vybz champagne crew dawgs hard crew dawgs hard crew dawgs send morgue family chargey party party bredda crew everybody drink raise unuh bottle glass hennessy moet street vybz couple quack couple flasks work play party cross whisper office crew everybody know club crew everybody know street vybz champagne crew dawgs hard crew dawgs hard crew dawgs send morgue family chargey party party bredda crew crew run run crew run run crew run crew gonna crew run run crew run run crew run family chargey party party bredda crew,196
68521,luciano,i can you can,2011,reggae,ungrateful unruly know control destiny star work wind speak majesty wonderful feel ordain leave peace hate live like fight everyday live father ungrateful unruly know control destiny give life live appreciate live hatred grudge ordain live peace hate live like fight everyday live father ungrateful unruly know control destiny,49
68524,hollie cook,shadow kissing,2011,reggae,kiss balcony serenade echo streets shall sleep know magical hear thoughts read footprints snow play game fine kiss balcony make blue need company know magical hear thoughts read footprints snow play game fine kiss balcony feel close fantasy,38
68527,demarco,she cant wait,2011,reggae,hello baby come fuck fuck come come fuck come fuck want fuck alright gyal fuck come fuck come gyal hammer gyal hammer fuck come fuck come gyal hammer gyal hammer cyan fuck come cyan fuck come gyal hurry hurry hurry gyal come daggering truck hurry hurry hurry mouth talk whine daggering postpone know moan hook thing leave night phone request waan dagger belly nervous break gyal cyan stay steady sure gyal sure ready fuck come fuck come gyal hammer gyal hammer fuck come fuck come gyal hammer gyal hammer cyan fuck come cyan fuck come gyal hurry hurry hurry gyal come daggering truck hurry hurry hurry mouth talk whine time know leave gyal overseas waan internet haaa gyal know mind look watch know daggering time bubble whine utilize waistline fuck come fuck come gyal hammer gyal hammer fuck come fuck come gyal hammer gyal hammer cyan fuck come cyan fuck come gyal hurry hurry hurry gyal come daggering truck hurry hurry hurry mouth talk,164
68530,bumpin uglies,instead,2011,reggae,single tear instead pint blood spread bar knees weak see star resolve gonna embrace things guitar frost glass best remember good time forget fuck mess fault forget reminisce inbetween felt like dream awake warn friends begin include tomorrow tomorrow want know wouldn trade single moment money world deeper oceans eye beautiful cloud ask song good forget right time tie fault forget reminisce inbetween felt like dream awake warn friends begin include say fault forget reminisce inbetween felt like dream awake warn friends begin motherfucking,84
68533,through the roots,weekend,2011,reggae,work friday afternoon think goin pick phone friends meet weekend begin cause look forward cause baby weekend baby weekend baby weekend cause baby weekend doin wanna doin want cause friday night gonna tonight scream shout weekend gonna gonna ready nothin better look forward cause baby weekend baby weekend baby weekend baby weekend doin wanna doin want baby weekend baby weekend baby weekend baby weekend doin wanna doin want,68
68536,the tennors,weather report,2011,reggae,call baby say adore ignore problem keep distance sit fence put resistance build defenses problem leave hang line everytime change mind hang move stand knees kill need space play mind game end place say change problem try read line go mind hang move stand knees kill kill kill hang move stand knees kill hang move stand knees kill kill,59
68537,tribal seeds,i'll return again,2011,reggae,dont worry cause maybe away return againyeahx want offend cause reason things missin life road damm dont feel wayyou number girlso sayyeeah dont worry cause maybe away return againyeahx doubt fight road lose sight aware thoughts linger mind picture look fine line remind good time word share reach girl,49
68545,mishka,give them love,2011,reggae,light help live bright truth teach right cause good sight lift help reach higher hights cause strive let thank good things life know time fast best slow tomorrow try relive past light help live bright truth teach right cause good sight lift help reach higher hights cause strive let thank good things life youth quick pick vibe guidance need survive dont trick say dont bribe little encouragement know cause time light help live bright truth teach right cause good sight lift help reach higher hights cause strive let thank good things life,92
68546,sticky fingers,happy endings,2011,reggae,end night fell drink straight shatter dream reflect state break wisdom come late move inside circularvisual orbit earth revolve chase devil angelic brother shake psychedelics sensation blind creation move days yeah heart sting force force sensation blind creation move days yeah heart sting mountain barrel shotgun hold love ones yeah heart sting yeah heart sting yeah heart sting yeah heart sting yeah heart sting yeah heart sting yeah heart sting yeah heart sting yeah heart sting,76
68549,inner circle,no seeds,2011,reggae,bush trust sanity restraint unite state option home motion tell lie notion drive watch gonna cause commotion demoralize feel emotion alive watch gonna sound go boom gonna motherfucker sound go boom watch motion reemphasize need promotion alive watch gonna devotion capitalize feel explosion drive watch gonna gonna sound go boom gonna motherfucker sound go boom watch motion tell lie feel emotion alive watch,63
68555,the green,love is strong,2011,reggae,know leave sadness feel cause know strong time go strong week away count hours late minute everyday spend moments share forever know leave sadness feel cause know strong time go strong whoa strong whoa strong away go tomorrow save spend rain start feel sorrow pray shine hours know leave sadness feel cause know strong time go strong whoa strong whoa strong,61
68560,sublime with rome,my world,2011,reggae,save think worst enemy perfectly fine live life live exact need things shove right face live standards live live race world little safer drink malt liquor paper high high like vapors cause world little safer stack odds cause come swing hand fury demon gotta head cloud like come cause seek destroy world pressure damn shoulder swear weigh grand finale throne crown head damn nation tonight night burn heart sick like voodoo head mess like know perfectly inside head drive crazy make perfectly insane world know world come control wait world world world little safer world world,96
68563,the green,keep on,2011,reggae,finally road race know know think boom go insane run mouth scream shout piss fact know try bring fight fight fight know yeah know whoa whoa fight fight stand hideaway little lazy work gonna drive crazy time get mix emotions mess head split theirs know know yeah fight fight stop desire give give fight fight go step forward step backwards move yeah listen green green music root music version remember strong wanna world wanna meet girls wanna change scene open ears know mean wanna drive wear flashy bling open eye gonna need yeah yeah fight fight matter matter matter fight fight fight fight yeah tell gonna thing follow mustn afraid fear go strong hear music play sing likkle song time sing hear fight yeah yeah fight fight sister brother fight fight fight fight brother sister,135
68564,the green,ways & means,2011,reggae,watch lips morning watch walk hair touch fingertips sleepy shine mango tree warm breathe time ways mean help feel alright alright want night night time ways mean help feel alright alright want night night wait wait hate keep people wait wait wait wait yeah ray wait wait come play know ready stranger follow watch kiss wave golden ray vanilla glow night time ways mean help feel alright alright want night night time ways mean help feel alright alright want night night wait wait hate keep people wait wait wait wait wait time ways mean help feel alright alright want night night time ways mean help feel alright alright want night night wait wait hate keep people wait wait wait wait wait ray wait wait come play know ready stranger,129
68565,mr. vegas,i am blessed,2011,reggae,bless rept bless bless rept caan stop bless bless life bless morning head rest life bless hear praise straight money straight haters straight mind straight know straight woman straight father straight bear straight nuff stop past straight heap wicked rate know waan likkle food plate devil hell straight bless bless life bless morning head rest life bless bless straight watch straight wicked rise judgement straight year straight straight yaad siddown tour straight arm straight stand straight wholaa lemme fren straight live riddim straight haffi play straight irish chin worry straight see bless bless life bless morning head rest life bless rept rept,102
68566,the supervillains,drinkin' tonight,2011,reggae,drinkin tonight gonna drinkin tonight girl wrong like movin doin away cause like stupid game play stop wastin time guilty crime goin downtown lose mind tonight know girl gonna drive drinkin drinkin tonight gonna drinkin tonight drinkin tonight gonna drinkin tonight tequila time feelin fine long line double fist drinkin drinkin drinkin yack night like jager bomb time corona lime party night close time know girl gonna drive drinkin drinkin tonight gonna drinkin tonight drinkin tonight gonna drinkin tonight remember mornin remember head hurt misplace shirt flip flop brain work gotta learn mistake penis draw face know shake gonna drinkin tonight gonna drinkin tonight drinkin tonight gonna drinkin tonight,109
68575,tribal seeds,in your eyes,2011,reggae,eye hypnotize smile make stay awhile touch laughter sweet sensation ready receive love ready receive affection long wait sure know true hesitate late stand yeah hand come hold youre shoot come hold shoot eye hypnotize smile make stay awhile touch laughter sweet sensation ready receive love ready receive affection long wait sure know true wanna late stand yeah hand come hold youre shoot come hold shoot eye hypnotize smile make stay awhile touch laughter sweet sensation,76
68577,spawnbreezie,oh my goodness ft. big steve,2011,reggae,beautiful thinkin gotta somethin like goodness see beautiful losin thing compare music beautiful thinkin gotta somethin like goodness see beautiful losin thing compare sayin goodness sayin goodness sayin goodness goodness baby listen sayin cause baby wonderin wanna know need company baby help matter fact number intact witness say body goddess walk cloud stay modest walkin like want checklist body bangin cause womanly perfect like go crazy girl weak knees lazy girl lady better baby mama hollar second diggin style girl gotta mention picture beauty definition baby lemme cause know miss see pretty face gorgeous say see pretty face like tasty thinkin edible hulk incredible bomb head baby best know beautiful thinkin gotta somethin like goodness see beautiful losin thing compare music perfect movin think groovin honestly want toot boot reason beautiful thinkin gotta somethin like goodness see beautiful losin thing compare music,142
68579,stephen marley,break us apart,2011,reggae,break apart break hearts break apart break hearts break strong divide road lead distruction fall pray babylon want pull different directions root teach truth open mind blind fame say blood break apart break hearts break apart break hearts capleton lesson class road corruption ghetto youth walk bless step road march heart postive sure everyday poor poorer unite people diaspora corruption come door loose material dread happiness allright break apart break hearts break apart break hearts break strong divide road lead distruction fall pray babylon want pull different directions root teach truth open mind blind fame say blood,97
68581,the holdup,the drugs,2011,reggae,cause takin pain killers longer havin jeans shape shirt show chest heart beatin move slow cause vicodin peakin rememberin crackle blunt sprinkle coke curious start smokin arrest threaten test test smokin weed tryin drug boys occasion poppin makin mushroom think days time high shit remind younger alive different brother wish clean mother think learn lesson song nowadays girls high know baby wishin morning go sleep comin watch girls underwear couch sleep stop drug drug drug shit drug drug drug shit girls gotta weed hand walk club drink free know shame bein tease wanna body touchin like special save kiss know feel cause killin pain feelin leave sippin chop screw movin slowly listenin double cup prometh codeine little stoners wantin stoney listen music know thinkin time smokin catch passin phony bein honest lonely guess honesty growin,135
68583,kings and comrades,don't wanna wait for tomorrow,2011,reggae,things give strength impossible blind eye open strongholds break live impossible gonna live gonna live feel deep know know things give strength impossible blind eye open strongholds break live impossible gonna live gonna live feel deep know know things give strength impossible blind eye open strongholds break live impossible believe believe believe believe believe believe believe believe believe believe believe believe believe believe believe believe things give strength impossible blind eye open strongholds break live impossible believe believe believe believe believe believe believe believe,84
68585,passafire,start from scratch,2011,reggae,like black hole space things easily erase time tell leave face world live give easily amaze globe keep spin face time penitentiary slow gonna eventually die word shoulda coulda woulda fade away like black cloud warn rain gonna come gonna slide home path pile break glass start scratch face time penitentiary slow gonna eventually die word shoulda coulda woulda fade away like black hole space start scratch,67
68590,iration,no letter,2011,reggae,know go come closer think warm boil remember nights know better turn light cause leave letter letter letter,18
68594,iration,all this time,2011,reggae,nice guy finish learn past control hand couldn shape fell time teach time wait time things say time feel change moment finally come time gonna grow fast forget past gonna slow time grow trap mold couldn break come undo feel time,41
68595,skillinjah,emergency spliff,2011,reggae,weed weed weed sensi smoke weed weed weed sensi emergency spliff cannabis addict better roll light catch drift emergency spliff leave home emergency spliff cannabis addict better roll light catch drift emergency spliff leave home weed guava friend farmer tell informer cause informer visit embalmer fuckin snake charmer tell thats thing coke bother bring demons wanna cling pure slackness song wanna sing lambsbread guavam wanna legalize ganja want corner like apples banana emergency spliff cannabis addict better roll light catch drift emergency spliff leave home emergency spliff cannabis addict better roll light catch drift emergency spliff leave home smoke baker candle creator north south side equator imagine suffer cancer smoke little reefer marijuana smoke pelico numero come babylon enfuego emergency spliff cannabis addict better roll light catch drift emergency spliff leave home emergency spliff cannabis addict better roll light catch drift emergency spliff leave home weed weed weed sensi smoke weed weed weed sensi smoke,155
68596,collie buddz,come down,2011,reggae,baby girl gyal money bring come cyan champagne club bus rubadub matter bout money come gyal tear draw body gooda come come bermuda large bredren dapadon yute smooda gyal mooda like bait fish barracuda balow like batty scuba dive pussy long tube rude blackboard beenie scene pussy papa dicky rowdy watch talk bout cyash spend want money bring come cyan champagne club rubadub matter bout money holla holla holla come expect good worka morning time come breakfast cooka hard worker outta jerka fool range rover style position turn grip aroun ting shoulda glam face stone tell bout money bring come champagne club bus rubadub matta bout money come come come come come want money bring come champagne club rubadub matta bout money come gyal tear draw body good come come bermuda large bredda smokey yute smooda gyal mooda like fish bait barracuda balow like batty scuba dive pussy long tube rude blackboard beenie scene pussy papa dicky rowdy watch talk bout cyash spend want money bring come champagne club bus rubadub matter bout money come come come come come want money bring come champagne club rubadub matta bout money come come come come come,194
68601,sublime with rome,only,2011,reggae,stand grind weather pickin piece drop rise fight fall forget problems yesterday know rise fade bruise cleanse body wound battle scar fight reaction theirs know know tell push say forward feet push hard groundoundound know hard young idea mean know know,41
68605,kings and comrades,guide and protect,2011,reggae,want searchin workin hurtin want searchin yeah workin hurtin workin little smokin call cop cause smell like ganja call cop cause smell like ganja break party cause smell like ganja break party cause smell like ganja want searchin workin hurtin want searchin workin hurtin workin little smokin call cop cause smell like ganja break party cause smell like ganja break party cause smell like ganja want searchin workin hurtin want searchin workin hurtin workin little smokin,76
68609,vybz kartel,we never fear dem,2011,reggae,cyan beat like pickney thing pree world boss popcaan defend self everybody know gaza beat like parent cause nuff nuff interference neva fear neva neva fear diss near send grizzle coulda neva fear talk hear coulda neva fear gyal duppy scare pree badness pree pound lift bwoy diss pickney mean diss couldn pree dissapear diss bulla main fulla believe shoulda know neva fear neva neva fear diss near send grizzle coulda neva fear talk hear coulda neva fear gyal duppy scare gaza story fear granny shoulda neva neva like know shock coby scream like gyal like league flatter slowly marry game matrimoney like moony roadie real neva fear neva neva fear diss near send grizzle coulda neva fear talk hear coulda neva fear gyal duppy scare neva fear neva neva fear diss near send grizzle coulda neva fear talk hear coulda neva fear gyal duppy scare pree badness pree pound lift bwoy diss pickney mean diss couldn pree dissapear diss bulla main fulla believe shoulda know neva fear neva neva fear diss near send grizzle coulda neva fear talk hear coulda neva fear gyal duppy scare,186
68611,g. love & special sauce,fixin' to die,2011,reggae,feelin funny mind lord believe fixin feelin funny mind lord believe fixin mind dyin hate leave children cryin walkin kinda funny lord believe fixin walkin kinda funny lord believe fixin mind dyin hate leave children cryin look yonder yeah bury grind look yonder wall yeah bury grind lonesome lord yeah sink black smoke rise lord rise head black smoke rise lord rise head tell die feelin funny eye lord believe fixin feelin funny eye lord believe fixin mind dyin hate leave children cryin,83
68612,ziggy marley,reggae in my head,2011,reggae,yeah reggae head reggae head reggae head sit river listen songs play night long bring defeat hypnotize beat rock play reggae head reggae head reggae head reggae head cities oppression imagination wild free world dream lose prison know realities reggae head reggae head reggae head wonderful world live peace dance vibration emotion sit river listen songs play night long bring defeat hypnotize beat rock play reggae head reggae head reggae head reggae head reggae head reggae head want reggae head reggae head need reggae head reggae head,87
